,Team1,Team2,WL,delta_Win_Percentage,delta_Score_Margin
140613,1141,1454,False,-0.098,-0.098
140614,1214,1456,False,0.046,0.046
140615,1341,1458,False,-0.399,-0.399
140616,1167,1461,False,0.324,0.324
140617,1111,1251,True,-0.055,-0.055
140618,1112,1365,True,0.425,0.425
140619,1114,1187,True,0.496,0.496
140620,1129,1414,True,-0.119,-0.119
140621,1173,1234,True,0.104,0.104
140622,1189,1291,True,0.043,0.043
140623,1116,1210,False,-0.076,-0.076
140624,1260,1360,True,0.176,0.176
140625,1273,1408,True,0.195,0.195
140626,1150,1276,False,-0.212,-0.212
140627,1130,1277,False,-0.634,-0.634
140628,1284,1323,True,0.138,0.138
140629,1191,1344,False,0.03,0.03
140630,1143,1361,False,-0.022,-0.022
140631,1372,1444,True,0.454,0.454
140632,1126,1391,False,0.133,0.133
140633,1163,1393,False,0.112,0.112
140634,1202,1394,False,-0.251,-0.251
140635,1400,1449,True,0.062,0.062
140636,1211,1401,False,0.016,0.016
140637,1180,1421,False,-0.445,-0.445
140638,1425,1455,True,-0.106,-0.106
140639,1390,1437,False,-0.37,-0.37
140640,1350,1452,False,-0.265,-0.265
140641,1104,1462,False,-0.281,-0.281
140642,1101,1197,True,0.111,0.111
140643,1103,1149,True,0.536,0.536
140644,1104,1455,True,-0.179,-0.179
140645,1107,1312,True,0.209,0.209
140646,1115,1119,False,-0.339,-0.339
140647,1120,1322,True,0.147,0.147
140648,1117,1124,False,-0.346,-0.346
140649,1106,1151,False,-0.43,-0.43
140650,1153,1304,True,0.217,0.217
140651,1158,1441,True,0.1,0.1
140652,1161,1339,True,0.145,0.145
140653,1173,1284,True,-0.013,-0.013
140654,1187,1391,True,0.108,0.108
140655,1191,1365,True,0.394,0.394
140656,1162,1193,False,0.061,0.061
140657,1195,1196,False,-0.024,-0.024
140658,1175,1201,False,-0.552,-0.552
140659,1202,1291,True,0.092,0.092
140660,1203,1397,True,0.256,0.256
140661,1204,1367,True,0.164,0.164
140662,1205,1368,True,0.144,0.144
140663,1209,1237,True,0.113,0.113
140664,1163,1211,False,-0.075,-0.075
140665,1228,1412,True,-0.365,-0.365
140666,1235,1439,True,0.08,0.08
140667,1236,1239,True,0.281,0.281
140668,1238,1366,True,0.048,0.048
140669,1152,1240,False,-0.173,-0.173
140670,1241,1267,True,0.13,0.13
140671,1246,1378,True,0.523,0.523
140672,1256,1300,True,0.355,0.355
140673,1271,1384,True,-0.124,-0.124
140674,1272,1326,True,-0.047,-0.047
140675,1111,1273,False,-0.258,-0.258
140676,1276,1400,True,0.011,0.011
140677,1129,1277,False,-0.253,-0.253
140678,1278,1303,True,-0.294,-0.294
140679,1292,1421,True,0.065,0.065
140680,1298,1422,True,0.184,0.184
140681,1301,1457,True,-0.205,-0.205
140682,1216,1316,False,-0.352,-0.352
140683,1274,1318,False,0.25,0.25
140684,1234,1323,False,0.021,0.021
140685,1108,1324,False,-0.192,-0.192
140686,1253,1329,False,0.188,0.188
140687,1112,1344,False,0.061,0.061
140688,1349,1415,True,-0.054,-0.054
140689,1143,1350,False,0.197,0.197
140690,1126,1358,False,-0.117,-0.117
140691,1360,1363,False,0.062,0.062
140692,1252,1376,False,-0.419,-0.419
140693,1116,1390,False,0.017,0.017
140694,1393,1401,True,-0.171,-0.171
140695,1189,1394,False,-0.3,-0.3
140696,1352,1399,False,-0.294,-0.294
140697,1260,1405,False,-0.064,-0.064
140698,1372,1408,False,0.468,0.468
140699,1130,1414,False,-0.5,-0.5
140700,1226,1428,False,-0.275,-0.275
140701,1356,1431,False,0.125,0.125
140702,1210,1437,False,-0.277,-0.277
140703,1251,1444,False,-0.022,-0.022
140704,1150,1449,False,-0.139,-0.139
140705,1361,1452,False,-0.046,-0.046
140706,1425,1462,False,-0.208,-0.208
140707,1102,1308,True,-0.277,-0.277
140708,1106,1152,True,0.38,0.38
140709,1110,1306,True,-0.199,-0.199
140710,1114,1409,True,0.226,0.226
140711,1115,1368,True,-0.081,-0.081
140712,1119,1205,True,0.114,0.114
140713,1122,1359,True,0.098,0.098
140714,1123,1434,True,-0.219,-0.219
140715,1127,1131,False,-0.281,-0.281
140716,1138,1145,True,0.152,0.152
140717,1139,1188,True,0.463,0.463
140718,1125,1140,False,-0.055,-0.055
140719,1144,1157,True,-0.244,-0.244
140720,1151,1240,True,0.637,0.637
140721,1153,1203,True,-0.009,-0.009
140722,1154,1367,True,-0.009,-0.009
140723,1159,1420,True,0.195,0.195
140724,1166,1442,True,0.271,0.271
140725,1168,1305,True,-0.281,-0.281
140726,1176,1375,True,0.129,0.129
140727,1179,1227,True,0.093,0.093
140728,1184,1381,True,0.324,0.324
140729,1186,1334,True,0.269,0.269
140730,1192,1389,True,0.081,0.081
140731,1108,1197,False,0.242,0.242
140732,1200,1264,True,0.133,0.133
140733,1206,1460,True,-0.262,-0.262
140734,1136,1207,False,-0.222,-0.222
140735,1219,1288,True,0.376,0.376
140736,1220,1382,True,-0.014,-0.014
140737,1222,1419,True,0.129,0.129
140738,1224,1456,True,-0.288,-0.288
140739,1228,1235,False,-0.215,-0.215
140740,1236,1422,True,0.331,0.331
140741,1162,1255,False,0.422,0.422
140742,1257,1387,True,0.398,0.398
140743,1258,1369,True,0.322,0.322
140744,1156,1268,False,-0.517,-0.517
140745,1275,1416,True,-0.025,-0.025
140746,1133,1279,False,-0.496,-0.496
140747,1280,1404,True,-0.096,-0.096
140748,1282,1355,True,-0.453,-0.453
140749,1287,1379,True,0.327,0.327
140750,1292,1405,True,0.194,0.194
140751,1105,1293,False,-0.16,-0.16
140752,1295,1299,True,0.258,0.258
140753,1225,1296,False,0.027,0.027
140754,1239,1298,False,-0.134,-0.134
140755,1304,1397,True,0.03,0.03
140756,1316,1383,True,0.181,0.181
140757,1315,1320,False,-0.153,-0.153
140758,1309,1321,False,-0.366,-0.366
140759,1101,1324,False,-0.323,-0.323
140760,1178,1331,False,0.069,0.069
140761,1137,1336,False,0.052,0.052
140762,1245,1338,False,-0.064,-0.064
140763,1250,1345,False,-0.249,-0.249
140764,1290,1352,False,-0.084,-0.084
140765,1339,1356,False,-0.333,-0.333
140766,1180,1360,False,-0.076,-0.076
140767,1208,1371,False,-0.164,-0.164
140768,1259,1373,False,-0.336,-0.336
140769,1170,1377,False,0.014,0.014
140770,1244,1398,False,-0.333,-0.333
140771,1270,1402,False,-0.179,-0.179
140772,1218,1403,False,0.22,0.22
140773,1164,1406,False,-0.359,-0.359
140774,1413,1430,True,-0.012,-0.012
140775,1260,1421,False,-0.193,-0.193
140776,1190,1423,False,-0.111,-0.111
140777,1341,1424,False,-0.29,-0.29
140778,1161,1431,False,-0.063,-0.063
140779,1330,1433,False,-0.077,-0.077
140780,1412,1439,False,0.23,0.23
140781,1411,1450,False,0.296,0.296
140782,1183,1453,False,-0.243,-0.243
140783,1342,1459,False,-0.147,-0.147
140784,1286,1461,False,0.033,0.033
140785,1310,1464,False,-0.081,-0.081
140786,1104,1323,True,-0.093,-0.093
140787,1107,1463,True,-0.036,-0.036
140788,1112,1129,True,0.158,0.158
140789,1113,1364,True,-0.098,-0.098
140790,1160,1294,True,0.38,0.38
140791,1170,1334,True,0.183,0.183
140792,1171,1254,True,-0.183,-0.183
140793,1181,1429,True,0.214,0.214
140794,1191,1414,True,0.008,0.008
140795,1217,1221,False,0.005,0.005
140796,1234,1455,True,-0.065,-0.065
140797,1243,1354,True,-0.033,-0.033
140798,1248,1335,True,-0.17,-0.17
140799,1165,1262,False,-0.024,-0.024
140800,1148,1263,False,-0.129,-0.129
140801,1238,1266,False,-0.075,-0.075
140802,1273,1444,True,0.181,0.181
140803,1277,1344,True,0.156,0.156
140804,1284,1425,True,0.158,0.158
140805,1236,1298,False,0.147,0.147
140806,1328,1458,True,0.156,0.156
140807,1285,1337,False,0.054,0.054
140808,1348,1351,True,0.137,0.137
140809,1175,1362,False,-0.316,-0.316
140810,1130,1365,False,-0.114,-0.114
140811,1111,1372,False,-0.531,-0.531
140812,1135,1374,False,-0.574,-0.574
140813,1186,1377,False,0.1,0.1
140814,1366,1378,False,0.241,0.241
140815,1216,1383,False,-0.171,-0.171
140816,1167,1388,False,-0.115,-0.115
140817,1174,1396,False,-0.423,-0.423
140818,1290,1399,False,-0.378,-0.378
140819,1251,1408,False,-0.008,-0.008
140820,1249,1415,False,-0.118,-0.118
140821,1169,1417,False,-0.183,-0.183
140822,1239,1422,False,0.05,0.05
140823,1349,1426,False,-0.355,-0.355
140824,1265,1436,False,-0.373,-0.373
140825,1173,1462,False,-0.063,-0.063
140826,1141,1270,True,0.214,0.214
140827,1144,1440,True,0.111,0.111
140828,1158,1261,True,-0.043,-0.043
140829,1189,1244,True,0.157,0.157
140830,1213,1214,True,0.126,0.126
140831,1222,1410,True,0.525,0.525
140832,1108,1231,False,-0.317,-0.317
140833,1241,1347,True,0.162,0.162
140834,1229,1246,False,-0.217,-0.217
140835,1155,1278,False,0.29,0.29
140836,1297,1299,False,-0.073,-0.073
140837,1136,1306,False,-0.353,-0.353
140838,1313,1319,True,0.377,0.377
140839,1317,1320,False,-0.303,-0.303
140840,1201,1332,False,-0.099,-0.099
140841,1192,1343,False,-0.23,-0.23
140842,1376,1441,True,0.309,0.309
140843,1198,1391,False,0.1,0.1
140844,1151,1419,False,0.263,0.263
140845,1353,1448,False,-0.161,-0.161
140846,1188,1453,False,-0.422,-0.422
140847,1107,1346,True,0.442,0.442
140848,1114,1146,True,0.621,0.621
140849,1116,1322,True,0.292,0.292
140850,1123,1237,True,0.194,0.194
140851,1125,1252,True,0.31,0.31
140852,1127,1159,True,-0.147,-0.147
140853,1143,1370,True,0.268,0.268
140854,1165,1373,True,-0.303,-0.303
140855,1150,1172,False,-0.189,-0.189
140856,1133,1174,False,-0.104,-0.104
140857,1182,1290,True,0.255,0.255
140858,1183,1232,True,-0.059,-0.059
140859,1185,1303,True,-0.069,-0.069
140860,1186,1362,True,0.017,0.017
140861,1187,1194,True,0.149,0.149
140862,1106,1191,False,-0.313,-0.313
140863,1196,1350,True,0.076,0.076
140864,1207,1271,True,0.165,0.165
140865,1208,1324,True,-0.062,-0.062
140866,1210,1459,True,0.143,0.143
140867,1193,1233,False,-0.094,-0.094
140868,1235,1295,True,0.075,0.075
140869,1242,1259,True,0.579,0.579
140870,1256,1272,False,0.141,0.141
140871,1274,1304,True,0.31,0.31
140872,1276,1301,True,0.151,0.151
140873,1280,1411,True,-0.111,-0.111
140874,1117,1281,False,-0.013,-0.013
140875,1282,1404,True,-0.227,-0.227
140876,1286,1430,True,0.1,0.1
140877,1110,1291,False,-0.037,-0.037
140878,1307,1331,True,0.117,0.117
140879,1268,1314,False,-0.074,-0.074
140880,1321,1439,True,0.049,0.049
140881,1267,1325,False,-0.13,-0.13
140882,1338,1345,False,-0.12,-0.12
140883,1240,1359,False,-0.18,-0.18
140884,1253,1361,False,-0.156,-0.156
140885,1400,1426,True,-0.063,-0.063
140886,1379,1407,False,0.018,0.018
140887,1209,1412,False,-0.306,-0.306
140888,1283,1429,False,-0.096,-0.096
140889,1386,1437,False,-0.059,-0.059
140890,1326,1438,False,-0.182,-0.182
140891,1184,1443,False,-0.033,-0.033
140892,1330,1456,False,0.008,0.008
140893,1102,1154,True,0.159,0.159
140894,1103,1164,True,0.517,0.517
140895,1113,1166,True,-0.094,-0.094
140896,1119,1263,True,0.314,0.314
140897,1120,1157,True,-0.222,-0.222
140898,1124,1341,True,0.43,0.43
140899,1132,1420,True,0.219,0.219
140900,1135,1148,True,0.121,0.121
140901,1139,1153,True,-0.011,-0.011
140902,1155,1367,True,0.298,0.298
140903,1137,1162,False,-0.103,-0.103
140904,1163,1357,True,0.306,0.306
140905,1177,1227,True,0.183,0.183
140906,1181,1231,True,-0.084,-0.084
140907,1200,1385,True,0.326,0.326
140908,1203,1371,True,-0.061,-0.061
140909,1205,1342,True,0.181,0.181
140910,1211,1450,True,0.514,0.514
140911,1214,1319,True,0.56,0.56
140912,1115,1218,False,-0.591,-0.591
140913,1219,1255,True,0.41,0.41
140914,1220,1247,True,0.452,0.452
140915,1222,1293,True,0.193,0.193
140916,1223,1349,True,0.115,0.115
140917,1167,1225,False,0.111,0.111
140918,1199,1234,False,-0.083,-0.083
140919,1197,1244,False,-0.088,-0.088
140920,1249,1410,True,0.084,0.084
140921,1261,1316,True,-0.057,-0.057
140922,1212,1266,False,-0.463,-0.463
140923,1131,1269,False,0.11,0.11
140924,1257,1277,False,-0.111,-0.111
140925,1287,1387,True,0.242,0.242
140926,1152,1296,False,-0.552,-0.552
140927,1298,1335,True,0.193,0.193
140928,1299,1422,True,-0.056,-0.056
140929,1308,1431,True,0.114,0.114
140930,1217,1318,False,-0.102,-0.102
140931,1228,1323,False,-0.215,-0.215
140932,1258,1333,False,-0.167,-0.167
140933,1130,1336,False,-0.281,-0.281
140934,1339,1340,True,-0.024,-0.024
140935,1216,1344,False,-0.416,-0.416
140936,1221,1348,False,-0.107,-0.107
140937,1356,1369,True,0.577,0.577
140938,1204,1366,False,-0.069,-0.069
140939,1374,1395,True,0.469,0.469
140940,1138,1382,False,-0.157,-0.157
140941,1248,1383,False,-0.252,-0.252
140942,1250,1384,False,0.102,0.102
140943,1351,1389,False,-0.073,-0.073
140944,1122,1394,False,-0.282,-0.282
140945,1192,1396,False,-0.108,-0.108
140946,1190,1399,False,0.049,0.049
140947,1195,1401,False,-0.213,-0.213
140948,1402,1427,True,0.315,0.315
140949,1358,1403,False,-0.096,-0.096
140950,1156,1405,False,-0.283,-0.283
140951,1206,1406,False,-0.256,-0.256
140952,1309,1408,False,-0.094,-0.094
140953,1329,1409,False,-0.27,-0.27
140954,1170,1413,False,0.093,0.093
140955,1391,1416,False,-0.133,-0.133
140956,1140,1428,False,-0.07,-0.07
140957,1292,1433,False,0.004,0.004
140958,1178,1435,False,-0.111,-0.111
140959,1171,1436,False,-0.273,-0.273
140960,1288,1447,False,-0.41,-0.41
140961,1149,1457,False,-0.468,-0.468
140962,1393,1458,False,-0.031,-0.031
140963,1176,1461,False,0.116,0.116
140964,1136,1463,False,-0.545,-0.545
140965,1352,1464,False,0.013,0.013
140966,1174,1378,True,-0.009,-0.009
140967,1141,1213,False,-0.31,-0.31
140968,1142,1236,False,-0.424,-0.424
140969,1241,1444,True,0.278,0.278
140970,1161,1253,False,-0.063,-0.063
140971,1254,1262,True,0.159,0.159
140972,1290,1300,False,-0.116,-0.116
140973,1101,1306,False,-0.253,-0.253
140974,1146,1328,False,-0.531,-0.531
140975,1251,1347,False,-0.138,-0.138
140976,1294,1415,False,-0.111,-0.111
140977,1246,1417,False,0.296,0.296
140978,1418,1419,False,-0.064,-0.064
140979,1364,1425,False,-0.069,-0.069
140980,1317,1426,False,-0.355,-0.355
140981,1125,1434,False,-0.167,-0.167
140982,1188,1454,False,-0.367,-0.367
140983,1103,1267,True,0.243,0.243
140984,1104,1379,True,0.304,0.304
140985,1110,1464,True,0.087,0.087
140986,1145,1284,True,-0.37,-0.37
140987,1168,1370,True,-0.143,-0.143
140988,1187,1367,True,0.125,0.125
140989,1189,1198,True,0.1,0.1
140990,1193,1351,True,0.2,0.2
140991,1209,1460,True,-0.106,-0.106
140992,1233,1265,True,0.455,0.455
140993,1208,1243,False,0.079,0.079
140994,1238,1256,False,-0.169,-0.169
140995,1268,1384,True,0.336,0.336
140996,1281,1296,True,-0.263,-0.263
140997,1285,1362,True,0.138,0.138
140998,1117,1295,False,-0.271,-0.271
140999,1310,1346,True,-0.081,-0.081
141000,1175,1330,False,-0.462,-0.462
141001,1182,1338,False,-0.161,-0.161
141002,1264,1373,False,-0.217,-0.217
141003,1368,1380,False,-0.29,-0.29
141004,1162,1386,False,-0.139,-0.139
141005,1388,1413,True,0.518,0.518
141006,1359,1400,False,-0.238,-0.238
141007,1334,1414,False,-0.488,-0.488
141008,1332,1424,False,0.302,0.302
141009,1116,1448,False,0.145,0.145
141010,1102,1176,True,-0.116,-0.116
141011,1107,1221,True,0.318,0.318
141012,1112,1211,True,-0.023,-0.023
141013,1113,1401,True,-0.296,-0.296
141014,1114,1225,True,0.258,0.258
141015,1122,1407,True,0.244,0.244
141016,1123,1309,True,0.322,0.322
141017,1129,1339,True,0.245,0.245
141018,1132,1179,True,0.238,0.238
141019,1135,1136,True,0.026,0.026
141020,1139,1232,True,0.225,0.225
141021,1140,1451,True,-0.054,-0.054
141022,1142,1201,True,-0.433,-0.433
141023,1143,1461,True,0.297,0.297
141024,1149,1251,True,-0.123,-0.123
141025,1154,1158,False,-0.292,-0.292
141026,1165,1248,True,0.133,0.133
141027,1167,1319,True,0.617,0.617
141028,1171,1216,True,0.052,0.052
141029,1173,1316,True,0.148,0.148
141030,1152,1177,False,-0.256,-0.256
141031,1178,1318,True,-0.048,-0.048
141032,1180,1247,True,-0.067,-0.067
141033,1138,1181,False,-0.121,-0.121
141034,1183,1297,True,0.143,0.143
141035,1184,1366,True,-0.016,-0.016
141036,1191,1293,True,0.21,0.21
141037,1148,1200,False,-0.414,-0.414
141038,1206,1335,True,-0.026,-0.026
141039,1207,1393,True,-0.139,-0.139
141040,1210,1408,True,0.223,0.223
141041,1164,1214,False,-0.426,-0.426
141042,1205,1219,False,-0.176,-0.176
141043,1228,1441,True,0.008,0.008
141044,1231,1287,True,0.195,0.195
141045,1234,1282,True,0.356,0.356
141046,1237,1275,True,0.012,0.012
141047,1239,1240,True,0.222,0.222
141048,1217,1242,False,-0.45,-0.45
141049,1156,1245,False,-0.348,-0.348
141050,1226,1249,False,0.214,0.214
141051,1253,1308,True,-0.114,-0.114
141052,1213,1257,False,0.051,0.051
141053,1166,1260,False,0.111,0.111
141054,1263,1266,False,-0.339,-0.339
141055,1272,1369,True,0.448,0.448
141056,1108,1273,False,-0.084,-0.084
141057,1150,1274,False,-0.357,-0.357
141058,1223,1276,False,-0.188,-0.188
141059,1127,1277,False,-0.586,-0.586
141060,1269,1279,False,-0.187,-0.187
141061,1283,1329,True,0.012,0.012
141062,1259,1291,False,-0.124,-0.124
141063,1292,1375,True,0.323,0.323
141064,1224,1299,False,0.01,0.01
141065,1271,1300,False,-0.055,-0.055
141066,1137,1301,False,0.067,0.067
141067,1101,1304,False,-0.138,-0.138
141068,1262,1312,False,-0.176,-0.176
141069,1133,1315,False,-0.354,-0.354
141070,1188,1321,False,-0.411,-0.411
141071,1324,1352,True,0.343,0.343
141072,1326,1440,True,0.384,0.384
141073,1331,1409,True,-0.231,-0.231
141074,1305,1333,False,-0.033,-0.033
141075,1185,1336,False,-0.017,-0.017
141076,1169,1337,False,-0.281,-0.281
141077,1344,1348,True,0.166,0.166
141078,1307,1345,False,-0.234,-0.234
141079,1320,1350,False,0.136,0.136
141080,1197,1354,False,-0.326,-0.326
141081,1317,1356,False,-0.355,-0.355
141082,1360,1361,True,-0.443,-0.443
141083,1363,1365,False,-0.119,-0.119
141084,1353,1371,False,-0.564,-0.564
141085,1372,1411,True,0.258,0.258
141086,1306,1374,False,-0.247,-0.247
141087,1376,1378,True,0.5,0.5
141088,1278,1377,False,-0.142,-0.142
141089,1381,1430,True,-0.19,-0.19
141090,1325,1382,False,-0.088,-0.088
141091,1343,1392,False,-0.022,-0.022
141092,1394,1402,True,0.319,0.319
141093,1159,1395,False,0.05,0.05
141094,1391,1398,False,-0.376,-0.376
141095,1252,1399,False,-0.284,-0.284
141096,1357,1406,False,-0.2,-0.2
141097,1229,1412,False,-0.258,-0.258
141098,1227,1416,False,-0.293,-0.293
141099,1255,1420,False,0.014,0.014
141100,1426,1431,True,0.125,0.125
141101,1236,1428,False,-0.048,-0.048
141102,1438,1456,True,0.167,0.167
141103,1115,1439,False,-0.334,-0.334
141104,1244,1452,False,-0.455,-0.455
141105,1387,1455,False,-0.398,-0.398
141106,1342,1457,False,-0.404,-0.404
141107,1396,1458,False,0.031,0.031
141108,1443,1462,False,-0.344,-0.344
141109,1436,1463,False,-0.172,-0.172
141110,1124,1435,True,0.062,0.062
141111,1153,1288,True,0.421,0.421
141112,1155,1459,True,0.115,0.115
141113,1157,1347,True,0.094,0.094
141114,1160,1161,True,0.156,0.156
141115,1162,1174,True,0.422,0.422
141116,1195,1198,True,0.185,0.185
141117,1199,1433,True,-0.112,-0.112
141118,1111,1220,False,-0.429,-0.429
141119,1241,1267,True,0.13,0.13
141120,1258,1415,True,0.046,0.046
141121,1130,1262,False,-0.138,-0.138
141122,1264,1265,False,0.186,0.186
141123,1284,1310,True,0.575,0.575
141124,1286,1303,False,-0.119,-0.119
141125,1172,1314,False,-0.211,-0.211
141126,1146,1338,False,-0.395,-0.395
141127,1145,1346,False,0.124,0.124
141128,1290,1370,False,-0.2,-0.2
141129,1295,1379,False,0.322,0.322
141130,1383,1385,False,0.226,0.226
141131,1388,1414,True,0.12,0.12
141132,1373,1389,False,0.169,0.169
141133,1405,1453,True,-0.12,-0.12
141134,1253,1417,False,0.094,0.094
141135,1110,1447,False,-0.29,-0.29
141136,1168,1449,False,-0.277,-0.277
141137,1340,1450,False,0.112,0.112
141138,1125,1252,True,0.31,0.31
141139,1126,1354,True,-0.148,-0.148
141140,1139,1440,True,0.455,0.455
141141,1158,1187,True,0.158,0.158
141142,1170,1230,True,-0.146,-0.146
141143,1135,1207,False,-0.196,-0.196
141144,1224,1300,True,-0.012,-0.012
141145,1234,1442,True,0.385,0.385
141146,1138,1235,False,-0.08,-0.08
141147,1245,1312,True,0.048,0.048
141148,1271,1299,False,-0.033,-0.033
141149,1164,1313,False,-0.243,-0.243
141150,1127,1324,False,-0.389,-0.389
141151,1328,1437,True,-0.072,-0.072
141152,1298,1332,False,-0.255,-0.255
141153,1237,1345,False,-0.378,-0.378
141154,1169,1362,False,-0.197,-0.197
141155,1225,1425,False,-0.023,-0.023
141156,1318,1444,False,0.164,0.164
141157,1116,1191,True,-0.227,-0.227
141158,1119,1136,True,0.348,0.348
141159,1124,1322,True,0.448,0.448
141160,1132,1369,True,0.327,0.327
141161,1182,1420,True,0.265,0.265
141162,1200,1254,True,0.036,0.036
141163,1202,1251,True,0.171,0.171
141164,1203,1336,True,0.197,0.197
141165,1208,1457,True,-0.096,-0.096
141166,1211,1285,True,0.16,0.16
141167,1213,1380,True,0.18,0.18
141168,1131,1217,False,0.119,0.119
141169,1226,1339,True,0.128,0.128
141170,1266,1363,True,0.392,0.392
141171,1163,1268,False,-0.044,-0.044
141172,1196,1274,False,-0.205,-0.205
141173,1137,1291,False,0.128,0.128
141174,1206,1320,False,-0.292,-0.292
141175,1323,1392,True,-0.144,-0.144
141176,1102,1326,False,-0.206,-0.206
141177,1222,1348,False,0.179,0.179
141178,1148,1353,False,-0.056,-0.056
141179,1278,1355,False,-0.516,-0.516
141180,1276,1374,False,-0.197,-0.197
141181,1282,1377,False,-0.079,-0.079
141182,1382,1436,True,0.127,0.127
141183,1343,1386,False,-0.016,-0.016
141184,1159,1393,False,-0.18,-0.18
141185,1400,1427,True,0.492,0.492
141186,1259,1406,False,-0.3,-0.3
141187,1233,1409,False,0.043,0.043
141188,1269,1416,False,0.038,0.038
141189,1133,1426,False,-0.559,-0.559
141190,1438,1452,True,0.023,0.023
141191,1351,1447,False,-0.283,-0.283
